0,1,1.0
0,6,1.0
0,8,1.0
0,9,1.0
0,10,1.0
0,11,1.0
0,12,1.0
0,13,1.0
0,14,1.0
0,15,0.739130434782609
0,16,0.0782608695652174
0,17,0.982608695652174
0,18,0.452173913043478
0,19,0.165217391304348
0,20,1.0
0,21,1.0
1,0,1.0
1,5,0.8
1,6,0.869565217391304
1,7,0.973913043478261
1,8,1.0
1,9,1.0
1,10,1.0
1,11,1.0
1,12,1.0
1,13,0.991304347826087
1,14,0.997101449275362
1,15,1.0
1,16,0.968115942028986
1,17,1.0
1,18,1.0
1,19,1.0
1,20,1.0
1,21,1.0
2,3,1.0
2,4,1.0
2,5,0.797101449275362
2,6,0.997101449275362
2,7,0.991304347826087
2,38,0.76231884057971
2,42,0.907246376811594
2,43,0.773913043478261
3,2,1.0
4,2,1.0
4,5,1.0
4,6,1.0
4,7,1.0
4,8,1.0
4,9,0.32463768115942
4,10,0.840579710144927
4,21,0.744927536231884
4,38,0.539130434782609
4,42,1.0
4,43,1.0
5,1,0.420289855072464
5,2,0.765217391304348
5,3,0.0260869565217391
5,4,1.0
5,6,1.0
5,7,1.0
5,8,0.997101449275362
5,9,0.00579710144927536
5,10,0.782608695652174
5,11,1.0
5,20,0.0260869565217391
5,38,0.573913043478261
5,42,1.0
5,43,1.0
6,0,1.0
6,1,0.544927536231884
6,2,0.991304347826087
6,4,1.0
6,5,1.0
6,7,1.0
6,8,1.0
6,9,1.0
6,10,1.0
6,11,1.0
6,12,0.4
6,13,1.0
6,14,0.994202898550725
6,15,1.0
6,20,1.0
6,21,1.0
6,38,1.0
6,39,0.240579710144928
6,40,0.0927536231884058
6,41,0.956521739130435
6,42,1.0
6,43,0.944927536231884
7,1,0.808695652173913
7,2,0.959420289855072
7,4,1.0
7,5,1.0
7,6,1.0
7,8,1.0
7,9,0.994202898550725
7,10,0.194202898550725
7,11,0.704347826086957
7,15,0.150724637681159
7,20,0.597101449275362
7,38,0.988405797101449
7,42,1.0
7,43,1.0
8,0,1.0
8,1,1.0
8,4,1.0
8,5,0.982608695652174
8,6,1.0
8,7,1.0
8,9,1.0
8,10,1.0
8,11,1.0
8,12,1.0
8,13,1.0
8,14,1.0
8,15,1.0
8,18,0.281159420289855
8,20,1.0
8,21,1.0
9,0,1.0
9,1,1.0
9,4,0.0405797101449275
9,5,0.00579710144927536
9,6,1.0
9,7,1.0
9,8,1.0
9,10,1.0
9,11,1.0
9,12,1.0
9,13,1.0
9,14,1.0
9,15,1.0
9,17,0.518840579710145
9,18,1.0
9,20,1.0
9,21,0.979710144927536
