17,1,1.03281853281853
5,9,1.03515625
37,31,1.03594249201278
30,35,1.03823178016726
6,2,1.03927881519639
42,40,1.0393487109905
36,32,1.04323899371069
8,15,1.04358812381554
0,14,1.04379562043796
33,24,1.04487179487179
24,35,1.04527938342967
9,15,1.04551282051282
35,24,1.04928909952607
24,33,1.04963971176942
34,30,1.05035971223022
29,35,1.05094339622642
37,34,1.05238095238095
9,5,1.05297157622739
19,15,1.05341055341055
22,36,1.05520504731861
35,29,1.05607476635514
8,0,1.05961538461538
23,27,1.06389776357827
2,38,1.06706507304117
29,34,1.06798866855524
41,46,1.06908665105386
35,23,1.07209302325581
0,8,1.07326007326007
28,35,1.07545367717287
35,28,1.07598499061914
12,21,1.07771355170199
8,5,1.07860824742268
37,30,1.08
15,9,1.08033033033033
15,8,1.08408408408408
23,35,1.08983451536643
34,29,1.09003831417625
46,41,1.09546539379475
15,16,1.09674502712477
18,21,1.11261261261261
1,5,1.11363636363636
37,32,1.11666666666667
32,34,1.11703139866794
18,0,1.12162162162162
38,47,1.13253856942497
7,43,1.13392857142857
17,12,1.13835263835264
45,40,1.14150943396226
1,7,1.14285714285714
18,8,1.1448808757244
0,18,1.14705882352941
36,22,1.1477093206951
19,21,1.14948453608247
38,2,1.15480895915679
5,1,1.162109375
2,42,1.1624500665779
34,32,1.18312559923298
44,23,1.18355640535373
15,19,1.18543543543544
42,2,1.20420624151967
41,47,1.21885521885522
14,18,1.24839124839125
7,42,1.30519480519481
40,43,1.31349206349206
43,7,1.3260582010582
25,36,1.33122529644269
19,13,1.35842985842986
4,38,1.39446589446589
47,41,1.44996642041639
28,34,1.49425287356322
8,18,1.66329753632344
43,40,1.79317548746518
17,11,1.79828042328042
44,22,1.8328
41,43,1.8380187416332
36,25,1.84517158818835
34,28,1.85344827586207
21,7,1.86550836550837
2,7,1.88313413014608
3,7,1.90162601626016
7,1,1.90407523510972
29,45,1.91580619539317
47,38,1.92008059100067
42,4,1.94105691056911
36,33,1.94150943396226
25,34,1.95572666025024
11,18,1.96969696969697
17,13,1.97232947232947
27,36,1.97379197379197
18,9,1.9785016286645
5,42,1.98025016458196
32,35,1.98098098098098
13,17,1.98326898326898
16,14,1.98641304347826
29,26,1.98841172460804
7,2,1.99189388356669
13,19,1.996138996139
20,15,1.996138996139
29,37,1.996699669967
9,19,1.99677835051546
17,0,1.9967824967825
16,13,1.9981884057971
39,6,1.99866131191432
6,0,1.99873096446701
45,39,1.99921135646688
6,42,1.99934980494148
1,16,2.0
3,4,2.0
4,3,2.0
4,13,2.0
6,12,2.0
10,46,2.0
11,4,2.0
11,16,2.0
11,19,2.0
12,16,2.0
14,17,2.0
15,17,2.0
16,4,2.0
16,7,2.0
16,11,2.0
16,20,2.0
21,17,2.0
38,4,2.0
38,46,2.0
39,5,2.0
39,46,2.0
44,39,2.0
44,43,2.0
44,46,2.0
46,38,2.0
46,44,2.0
47,46,2.0
13,7,2.0006435006435
14,7,2.0006435006435
7,41,2.00064432989691
20,5,2.00064850843061
38,21,2.00065104166667
5,40,2.00065146579805
2,21,2.00066401062417
40,41,2.00066577896138
39,4,2.00066934404284
39,9,2.00066934404284
26,29,2.00068634179822
34,26,2.00095785440613
44,33,2.00096061479347
6,39,2.00128865979381
43,5,2.00132275132275
2,13,2.00132802124834
37,29,2.0015923566879
44,28,2.00159362549801
37,23,2.00159616919393
4,16,2.0018018018018
13,16,2.00180831826401
16,6,2.00181818181818
1,4,2.00187969924812
36,30,2.00188323917137
20,6,2.00193548387097
39,8,2.00200803212851
6,44,2.00225733634312
36,28,2.00235849056604
45,32,2.00237341772152
4,0,2.002574002574
4,1,2.002574002574
16,8,2.00271739130435
5,44,2.0030534351145
13,4,2.0032175032175
40,5,2.00330687830688
15,7,2.00375375375375
7,44,2.00377073906486
35,32,2.00378787878788
14,4,2.003861003861
21,4,2.003861003861
30,36,2.00391389432485
32,45,2.00396196513471
44,31,2.00396825396825
37,26,2.00398089171975
38,13,2.00455729166667
5,39,2.00458115183246
2,9,2.00464807436919
45,43,2.00471698113208
35,26,2.00475737392959
3,11,2.00502512562814
4,14,2.00514800514801
37,22,2.0056
43,21,2.00595238095238
15,4,2.00600600600601
37,33,2.00639488409273
4,43,2.00643500643501
21,5,2.00713359273671
5,41,2.00718015665796
43,4,2.00727513227513
0,17,2.00751879699248
4,20,2.00773694390716
2,43,2.00796812749004
3,6,2.00813008130081
16,0,2.00815217391304
4,41,2.00907323395982
36,23,2.00936329588015
43,13,2.00992063492063
16,1,2.00996376811594
17,14,2.01093951093951
15,5,2.01283987915408
45,29,2.01348136399683
38,9,2.01368078175896
4,40,2.01428571428571
34,33,2.01428571428571
40,7,2.01455026455026
43,9,2.01455026455026
39,11,2.01584022038567
28,36,2.01587301587302
13,5,2.01621271076524
2,11,2.01700680272109
16,21,2.01722574796011
39,20,2.01740294511379
43,11,2.01768707482993
7,15,2.01817042606516
14,5,2.02075226977951
38,11,2.02141900937082
2,40,2.02274247491639
40,4,2.0244708994709
40,9,2.0244708994709
17,21,2.02512886597938
3,8,2.02603742880391
5,0,2.02604166666667
5,15,2.02604166666667
6,3,2.02647975077882
46,47,2.0280487804878
47,39,2.02826379542396
40,21,2.02911978821972
5,17,2.029296875
9,18,2.03018625561978
36,26,2.03154574132492
40,13,2.03174603174603
40,8,2.03306878306878
40,14,2.03373015873016
44,26,2.0343725019984
47,44,2.03461841070024
4,12,2.03474903474903
40,11,2.03675970047651
40,1,2.03703703703704
2,15,2.03784860557769
40,15,2.03902116402116
2,39,2.0392809587217
34,23,2.04047619047619
6,46,2.04274465691789
46,39,2.04436450839329
17,15,2.04440154440154
19,9,2.04451612903226
17,8,2.04890604890605
7,16,2.04929577464789
7,13,2.04949874686717
2,14,2.05245683930943
6,47,2.05301524188204
44,25,2.05498007968127
9,17,2.05587668593449
5,20,2.05669083717864
42,5,2.05691056910569
22,37,2.05711987127916
44,47,2.05717151454363
46,45,2.05956112852665
45,7,2.05974842767296
43,44,2.06235385814497
13,2,2.06507304116866
5,19,2.06770833333333
14,2,2.06882859033752
34,22,2.07101727447217
5,43,2.07361563517915
2,44,2.07413127413127
21,2,2.07436918990704
17,5,2.07717250324254
18,4,2.07722007722008
5,14,2.078125
17,6,2.08
47,42,2.08254397834912
34,25,2.08481262327416
2,41,2.08582834331337
44,7,2.0868544600939
5,18,2.08723958333333
16,5,2.09
38,3,2.0904
18,7,2.09137709137709
47,45,2.09399684044234
15,2,2.09752321981424
5,45,2.09885057471264
17,9,2.10173857050869
44,35,2.10262529832936
21,38,2.10317975340688
16,12,2.10597826086957
7,14,2.10839598997494
33,36,2.10970873786408
43,14,2.10978835978836
4,39,2.1101749837978
46,42,2.11044417767107
8,19,2.11054958938724
41,6,2.11378848728246
19,6,2.11612903225806
22,44,2.11952861952862
25,35,2.12030798845043
2,8,2.12101063829787
23,44,2.12339585389931
3,9,2.12449145646867
4,15,2.12483912483912
20,39,2.13011889035667
7,0,2.13182674199623
25,37,2.13187702265372
14,16,2.13484162895928
18,11,2.13576158940397
8,17,2.13662239089184
45,2,2.13833992094862
33,34,2.13905683192261
5,16,2.13934426229508
45,47,2.14226375908619
44,24,2.14434643143545
14,38,2.14452365521711
6,20,2.14766081871345
8,16,2.14844444444444
42,6,2.14905149051491
3,42,2.15040650406504
15,38,2.15052950075643
44,30,2.15114068441065
39,47,2.15439219165927
23,36,2.15889628924833
22,35,2.1598440545809
45,6,2.16037735849057
32,38,2.16054421768707
43,1,2.16402116402116
12,4,2.16430412371134
6,19,2.16454891994917
22,34,2.16826923076923
0,4,2.16917293233083
13,38,2.16937053861129
44,2,2.16969218626677
41,40,2.1700143472023
9,2,2.17025572005384
8,2,2.17086453369639
6,17,2.17258883248731
23,34,2.17427884615385
19,11,2.17475083056478
12,5,2.17532467532468
36,27,2.17553613979349
43,15,2.17592592592593
18,6,2.17764857881137
35,25,2.17911877394636
32,40,2.18082191780822
19,8,2.18087855297158
20,19,2.18211068211068
3,38,2.18292682926829
42,47,2.1876629018245
44,6,2.18779342723005
0,16,2.19047619047619
12,6,2.19198448610213
37,25,2.19458128078818
6,18,2.19543147208122
20,18,2.1956241956242
26,36,2.19713831478537
42,7,2.19715447154472
44,42,2.20094191522763
45,42,2.20440251572327
38,14,2.20442708333333
42,3,2.20664505672609
2,45,2.2077519379845
33,37,2.2098976109215
20,4,2.21042471042471
26,35,2.21270452358037
40,2,2.21393384940183
20,38,2.21400778210117
5,13,2.21707953063885
9,38,2.21832358674464
0,6,2.2188679245283
6,16,2.2192513368984
21,16,2.21990950226244
7,12,2.22305764411028
11,38,2.22310756972112
1,38,2.2236260265319
4,11,2.22591362126246
23,37,2.22621035058431
8,38,2.22920634920635
1,2,2.23166023166023
38,20,2.23778071334214
0,5,2.23954372623574
4,21,2.23976608187135
43,8,2.23989396951624
11,2,2.24029952348536
47,6,2.24042981867025
12,7,2.24162371134021
20,17,2.24259974259974
38,15,2.24283854166667
20,16,2.24321880650995
5,21,2.25016458196182
15,20,2.2546439628483
44,37,2.2552783109405
19,20,2.25710594315245
45,5,2.25864779874214
26,44,2.25925925925926
21,40,2.26138613861386
29,38,2.26203576341128
43,2,2.26239669421488
5,12,2.26271186440678
43,41,2.26781857451404
41,5,2.26840696117805
29,40,2.27754820936639
15,43,2.29074215761285
14,43,2.29199475065617
46,6,2.29355608591885
44,5,2.29499217527387
13,43,2.29658792650919
5,47,2.29743223965763
4,44,2.30060882800609
44,36,2.3007662835249
38,1,2.3125
0,7,2.31578947368421
7,21,2.31898734177215
42,46,2.32
26,37,2.32456140350877
39,2,2.32939541348158
21,43,2.33289560078792
35,44,2.33614457831325
17,20,2.34219495569189
32,41,2.34473324213406
38,8,2.34617896799477
26,34,2.35057471264368
3,1,2.35284552845528
17,7,2.35585585585586
40,32,2.35588633288227
32,21,2.35757987763426
14,40,2.35809018567639
18,20,2.35880829015544
2,47,2.36678966789668
7,17,2.36842105263158
21,32,2.3687707641196
13,40,2.37193911317009
44,27,2.37211221122112
7,40,2.37328519855596
39,44,2.38294448913918
30,44,2.38461538461538
25,44,2.38649789029536
38,32,2.38709677419355
45,23,2.38718929254302
31,44,2.39261744966443
9,43,2.39449541284404
2,1,2.39840637450199
36,44,2.4015518913676
43,46,2.40398550724638
43,20,2.4077401520387
33,44,2.41064257028112
28,44,2.41240569991618
8,43,2.41341853035144
15,40,2.4158950617284
34,44,2.42379182156134
20,43,2.42726081258191
18,5,2.42829331602855
40,29,2.42857142857143
24,44,2.43050847457627
7,3,2.43126684636119
1,43,2.4327597195666
41,7,2.43775100401606
11,39,2.43856076035302
7,18,2.44235588972431
11,43,2.44600938967136
19,5,2.45554834523037
47,43,2.45668233713902
46,43,2.45704057279236
38,29,2.46824324324324
27,44,2.4729392173189
44,34,2.47387606318348
8,39,2.47677419354839
41,32,2.4850136239782
9,39,2.48516809492419
29,41,2.49686847599165
7,19,2.50062735257215
42,44,2.5088996763754
45,22,2.50958466453674
1,39,2.51093951093951
11,40,2.51785714285714
37,44,2.51913640824338
29,21,2.51961459050241
4,45,2.52635599694423
9,40,2.5281124497992
1,40,2.53246753246753
43,45,2.5390625
6,32,2.53956834532374
8,40,2.54356306892068
7,45,2.55731523378582
41,29,2.56518771331058
4,47,2.57305071915216
44,21,2.58039215686275
43,47,2.59295352323838
11,32,2.60109289617486
13,32,2.60175202156334
19,7,2.6036036036036
39,45,2.62066182405165
14,32,2.62374916611074
9,32,2.624750499002
8,32,2.62948467058056
45,4,2.63207547169811
44,4,2.63693270735524
6,25,2.64900662251656
39,1,2.65127175368139
1,32,2.6530612244898
45,46,2.66666666666667
40,22,2.6671261199173
6,45,2.66944655041698
41,2,2.67008196721311
42,45,2.67071197411003
20,32,2.68381855111713
23,21,2.68890742285238
32,1,2.69000679809653
0,32,2.69169960474308
24,21,2.69428152492669
15,32,2.70015698587127
6,30,2.70515781370285
41,4,2.71084337349398
38,22,2.71516815374056
42,9,2.71807065217391
21,39,2.7202380952381
27,21,2.72181551976574
20,42,2.72307692307692
33,21,2.72393162393162
19,4,2.72715572715573
7,47,2.74306569343066
32,6,2.74727520435967
28,21,2.75892206846322
11,25,2.76058292852186
21,25,2.7678331090175
22,45,2.77449324324324
39,21,2.77575757575758
9,42,2.77941176470588
30,21,2.78201865988126
8,42,2.78221059516024
35,22,2.78401522359657
29,1,2.7888583218707
12,38,2.79080310880829
40,30,2.79186602870813
31,21,2.79212253829322
0,38,2.79847908745247
23,45,2.80475718533201
41,22,2.80526680526681
9,25,2.80625424881033
21,29,2.80707610146862
14,25,2.81004070556309
42,21,2.8108843537415
20,2,2.8133514986376
22,21,2.81851579720794
13,39,2.82126245847176
13,25,2.82876712328767
14,39,2.83664021164021
4,19,2.84087968952135
38,30,2.84101748807631
11,42,2.84509938313914
20,25,2.84604810996564
8,25,2.8498023715415
15,39,2.85604311008468
9,3,2.86158886158886
8,3,2.86511240632806
6,22,2.86586985391766
26,45,2.86591276252019
1,42,2.86640726329442
15,25,2.86810551558753
12,32,2.87105439892545
45,21,2.87332808811959
11,3,2.87772194304858
41,21,2.87884872824632
4,18,2.88315041962557
42,8,2.88416723783413
18,32,2.88754208754209
21,44,2.8966588966589
1,3,2.90666666666667
1,25,2.91194129419613
21,23,2.91666666666667
3,43,2.92276422764228
3,20,2.92326530612245
23,1,2.92577147623019
30,45,2.92707292707293
25,45,2.93553859202714
45,30,2.93625118934348
17,4,2.93629343629344
25,21,2.93666169895678
0,25,2.93951612903226
42,11,2.94060097833683
29,6,2.94218857536132
18,38,2.94220779220779
33,45,2.9445564516129
41,30,2.94724220623501
14,29,2.95087483176312
6,29,2.95200525969757
31,45,2.95875420875421
47,7,2.95903290799194
3,39,2.96016260162602
13,29,2.96073121191605
6,31,2.96103038309115
9,29,2.96316141995981
24,45,2.96513605442177
21,31,2.96521739130435
38,0,2.96809895833333
11,29,2.97042640990371
38,23,2.97594226142743
6,41,2.97728747566515
27,1,2.97953216374269
2,0,2.98074369189907
45,28,2.9808
28,45,2.98486122792262
1,29,2.98745046235139
40,23,2.98870056497175
34,21,2.98985801217039
21,33,2.99050632911392
21,22,2.99121621621622
41,9,2.99128686327078
36,21,2.99173553719008
45,33,2.99324324324324
38,12,2.99674479166667
47,5,2.99798522498321
2,12,2.99933598937583
5,46,3.0
10,41,3.0
43,12,3.0
45,31,3.0023942537909
8,29,3.00458415193189
21,42,3.00468854655057
14,42,3.0060281312793
32,11,3.00699790062981
13,42,3.00736278447122
20,30,3.00882825040128
19,32,3.01013513513514
33,1,3.01025641025641
3,41,3.01382113821138
20,40,3.01628895184136
45,9,3.01889763779528
40,12,3.01917989417989
1,30,3.02023346303502
15,42,3.0203125
21,3,3.02088353413655
3,0,3.02113821138211
40,0,3.02116402116402
13,30,3.02156549520767
24,1,3.02199413489736
45,11,3.02520325203252
13,3,3.0258064516129
3,15,3.0260162601626
15,29,3.02698412698413
27,45,3.02759197324415
39,15,3.02945113788487
43,0,3.0297619047619
26,21,3.03131672597865
41,11,3.03243616287095
32,9,3.03263086335826
14,3,3.03285256410256
30,1,3.03389830508475
4,17,3.03421562298257
43,3,3.0364238410596
13,31,3.03885480572597
44,11,3.03967611336032
2,20,3.04011461318052
22,38,3.04405286343612
35,45,3.04490291262136
23,38,3.04670558798999
32,14,3.0469068660775
15,3,3.0472972972973
0,29,3.048
32,8,3.04904632152589
28,1,3.05025491624181
31,1,3.0502915451895
3,40,3.050622406639
9,30,3.05087440381558
11,30,3.05090311986864
14,30,3.0515873015873
15,30,3.05172413793103
32,15,3.05302515295717
20,29,3.05381471389646
11,31,3.05609418282548
23,40,3.05798319327731
46,7,3.05847255369928
8,31,3.06028833551769
37,21,3.06182121971596
39,16,3.062734082397
44,9,3.06309148264984
21,28,3.06423258958756
46,5,3.06443914081146
14,31,3.06482106684673
22,40,3.06632277081798
21,24,3.06743869209809
39,3,3.06799336650083
23,6,3.06922435362802
8,30,3.06939090208173
21,27,3.06952965235174
32,20,3.07177363699103
9,31,3.07262945527909
45,3,3.0762987012987
6,23,3.07959814528594
41,13,3.08299866131191
11,44,3.08393285371703
3,14,3.08455284552846
45,25,3.09098228663446
12,25,3.09159261790841
32,39,3.09295967190704
32,43,3.09543285616905
3,17,3.09593495934959
24,6,3.10043988269795
40,20,3.10084033613445
38,28,3.10102389078498
39,0,3.10107095046854
44,3,3.10275080906149
45,26,3.10344827586207
12,2,3.10469068660775
6,28,3.10470510271703
6,33,3.10505836575875
18,25,3.10694822888283
22,1,3.1086637298091
4,46,3.11111111111111
33,6,3.11111111111111
47,4,3.1114842175957
21,36,3.1136186770428
44,13,3.1150234741784
6,27,3.11748998664887
14,44,3.11750972762646
45,35,3.11927710843373
13,44,3.11947245927075
1,31,3.11976047904192
27,6,3.12061403508772
39,14,3.12115127175368
20,31,3.12166780587833
40,28,3.12268677176148
6,24,3.12366310160428
8,44,3.12377358490566
21,26,3.12474576271186
32,42,3.12680909717436
1,44,3.12727272727273
28,6,3.12900874635569
35,21,3.13373253493014
29,42,3.13421418636996
40,3,3.13430282292558
15,31,3.13492063492063
6,26,3.13705921490353
30,6,3.13728813559322
39,13,3.13730743469524
19,38,3.13784135240572
40,31,3.13905930470348
9,44,3.13953488372093
22,6,3.1424375917768
15,44,3.14272388059702
2,46,3.14285714285714
45,24,3.1437802907916
36,45,3.14410905550146
14,46,3.1493411420205
32,13,3.14955812372536
41,8,3.15047233468286
3,13,3.1520325203252
25,38,3.15487714072971
38,25,3.15678254942059
42,13,3.15785907859079
42,1,3.15853658536585
42,20,3.15876288659794
45,13,3.15880503144654
21,46,3.15977175463623
9,22,3.15997277059224
41,14,3.16131191432396
11,22,3.1616724738676
8,46,3.16245487364621
32,7,3.16258503401361
29,43,3.1636863823934
21,30,3.1653605015674
3,44,3.16571428571429
38,31,3.16621438263229
44,20,3.16666666666667
41,15,3.1673360107095
13,46,3.16740740740741
13,35,3.16779170684667
34,45,3.1681195516812
0,30,3.16901408450704
40,25,3.16930488644184
29,11,3.16938341601701
44,1,3.1697965571205
40,33,3.17269076305221
8,22,3.17296222664016
9,46,3.17490494296578
15,46,3.17609046849758
29,9,3.1763085399449
38,33,3.17788461538462
41,23,3.17799352750809
11,46,3.17816091954023
32,0,3.17878993881713
31,6,3.17930029154519
7,29,3.17977528089888
16,2,3.18
47,21,3.18010752688172
30,38,3.18135593220339
20,44,3.18210361067504
13,22,3.18406593406593
14,22,3.18422841604351
32,12,3.1855880353501
42,14,3.18631436314363
3,16,3.18734793187348
29,39,3.18870523415978
44,8,3.18908227848101
3,18,3.18943089430894
1,46,3.19022687609075
25,6,3.19061801935964
3,21,3.19063270336894
40,17,3.19113756613757
24,38,3.1950146627566
25,40,3.19521316379955
33,38,3.1957264957265
42,15,3.19579945799458
43,19,3.19589675711449
29,8,3.19626814098134
20,22,3.19765840220386
29,14,3.1980742778542
47,9,3.19838601210491
29,15,3.19876203576341
0,2,3.2007874015748
44,14,3.20109546165884
44,15,3.20109546165884
40,19,3.20198675496689
11,35,3.20359848484848
47,11,3.20525224602626
14,35,3.20551855375833
38,18,3.20638020833333
46,4,3.20644391408115
38,19,3.20664928292047
27,38,3.20687134502924
2,19,3.20772303595206
30,40,3.20836891545687
20,41,3.20892494929006
28,38,3.21048798252003
9,35,3.21107927411652
29,20,3.21191135734072
2,18,3.21528239202658
32,19,3.21836734693878
31,40,3.21863536316948
3,19,3.21887713588283
24,40,3.21935007385524
32,47,3.21959459459459
19,25,3.21978021978022
21,47,3.22120786516854
16,38,3.22140896614822
